high_IS_area_km2,high_IS_frac,mean_IS,p90_IS,year,high_NDBI_area_km2,high_NDBI_frac,mean_NDBI,p90_NDBI,high_NDBI_masked_area_km2,high_NDBI_masked_frac,mean_NDBI_masked,p90_NDBI_masked
0.00844574072265625,2.50946202405733e-06,0.28398701889180983,0.38474527091901534,2014,12.177965569887649,0.1547205030794429,-0.30528815916962543,-0.00393828806097389,10.675145639108697,0.13809421226373966,-0.10938125882022207,0.01945284799640906
0.08557049749755859,2.6048077347041934e-05,0.27393979998727414,0.388611581355659,2015,13.61038576702043,0.21045014992726332,-0.265726433927969,-0.027354987329556445,13.00458203002092,0.20292020566955,-0.13861916055400963,0.00382953680312795
0.0,0.0,0.2956863395008967,0.41208821156120756,2016,15.434520193636068,0.23496636956085307,-0.2141122473908885,-0.019564239811890795,15.39219971414388,0.23930703430810446,-0.13222497145460327,0.0038312498135862744
0.030634441955566406,8.399629994720988e-06,0.3036947356145228,0.40426793215551454,2017,17.833559464338716,0.21264719912054394,-0.27652512266113577,-0.003954523247037424,15.555245699568209,0.18844454362826635,-0.10654588199482153,0.019461124672065074
0.0,0.0,0.27941786368325716,0.3964983262346613,2018,26.912841277857883,0.4483965563914268,-0.27329241208539734,-0.02742417616658011,15.654851327094342,0.295260747403938,-0.13769872396144944,-0.003987056964073626
0.006873004455566406,2.0692098660594033e-06,0.2757476804874732,0.3886579751549957,2019,35.99095611266946,0.6334548273938057,-0.26208245248838763,-0.03520553900203846,13.34911074100246,0.29691664678351076,-0.1520201890336437,-0.011787873724936693
0.004607827514648438,1.3143633863265412e-06,0.28909218793264085,0.4081820885003809,2020,20.534539740163765,0.3247361835764743,-0.2697901737071557,-0.01957173859319951,16.45889124872951,0.27096600165110607,-0.13539583708389477,0.003803587861907683
0.0030729181518554687,9.127594174593123e-07,0.27803838009238563,0.3808610593730413,2021,18.63352406088245,0.28666746147860905,-0.2912802695049006,-0.011773650356687888,18.405729697545908,0.28406635615272935,-0.11421086769844326,0.011633782851900754
0.0,0.0,0.2650239496162379,0.396455853834682,2022,26.200733484236657,0.4791384421028261,-0.27563894322339927,-0.035133752761865124,21.524977913348273,0.42425179000158786,-0.16185925807001628,-0.011766834731625953
0.0,0.0,0.26650853974446104,0.3808479762564899,2023,53.43880356398137,0.6974814682778909,-0.27392554899866517,-0.019573927454073135,34.873605419018794,0.5384718503575261,-0.127544088651125,0.003810069925450375
0.09548309173583984,2.4474545969821846e-05,0.3226122964190863,0.41990104877222073,2024,359.33386353333526,1.6650320449756089,-0.1870062821705479,0.01165278073567924,59.029575236013855,0.6416977321251836,-0.1049015904505361,0.019446906748270428
